DateCodePK,Date_YYYYMMDD,Year,Month,Season
1676,20181109,2018,201811,Autumn
1677,20090604,2009,200906,Spring
1678,20151002,2015,201510,Autumn
1679,20130409,2013,201304,Spring
1680,20150601,2015,201506,Spring
1681,20180330,2018,201803,Spring
1682,20050806,2005,200508,Summer
1683,20050722,2005,200507,Summer
1684,20070309,2007,200703,Winter
1685,20050701,2005,200507,Summer
1686,20110327,2011,201103,Spring
1687,20141027,2014,201410,Autumn
1688,20080302,2008,200803,Winter
1689,20080313,2008,200803,Winter
1690,20230327,2023,202303,Spring
1691,20060806,2006,200608,Summer
1692,20080216,2008,200802,Winter
1693,20091118,2009,200911,Autumn
1694,20160310,2016,201603,Winter
1695,20160226,2016,201602,Winter
1696,20221124,2022,202211,Autumn
1697,20091010,2009,200910,Autumn
1698,20130530,2013,201305,Spring
1699,20120717,2012,201207,Summer
1700,20120718,2012,201207,Summer
1701,20090923,2009,200909,Autumn
1702,20130531,2013,201305,Spring
1703,20170418,2017,201704,Spring
1704,20091204,2009,200912,Autumn
1705,20111125,2011,201111,Autumn
1706,20091015,2009,200910,Autumn
1707,20161102,2016,201611,Autumn
1708,20130311,2013,201303,Winter
1709,20211006,2021,202110,Autumn
1710,20160628,2016,201606,Summer
1711,20121217,2012,201212,Autumn
1712,20150828,2015,201508,Summer
1713,20110620,2011,201106,Spring
1714,20210923,2021,202109,Autumn
1715,20120924,2012,201209,Autumn
1716,20200109,2020,202001,Winter
1717,20160317,2016,201603,Winter
1718,20220518,2022,202205,Spring
1719,20221014,2022,202210,Autumn
1720,20160113,2016,201601,Winter
1721,20111111,2011,201111,Autumn
1722,20211115,2021,202111,Autumn
1723,20171227,2017,201712,Winter
1724,20250508,2025,202505,Spring
1725,20100531,2010,201005,Spring
1726,20200415,2020,202004,Spring
1727,20250219,2025,202502,Winter
1728,20151201,2015,201512,Autumn
1729,20160121,2016,201601,Winter
1730,20020117,2002,200201,Winter
1731,20210917,2021,202109,Summer
1732,20161026,2016,201610,Autumn
1733,20101010,2010,201010,Autumn
1734,20130627,2013,201306,Summer
1735,20130628,2013,201306,Summer
1736,20150311,2015,201503,Winter
1737,20111227,2011,201112,Winter
1738,20181231,2018,201812,Winter
1739,20161231,2016,201612,Winter
1740,20100923,2010,201009,Autumn
1741,20081127,2008,200811,Autumn
1742,20130106,2013,201301,Winter
1743,20220608,2022,202206,Spring
1744,20150417,2015,201504,Spring
1745,20091216,2009,200912,Autumn
1746,20151231,2015,201512,Winter
1747,20110715,2011,201107,Summer
1748,20150122,2015,201501,Winter
1749,20070506,2007,200705,Spring
1750,20151030,2015,201510,Autumn
1751,20250409,2025,202504,Spring
1752,20120321,2012,201203,Spring
1753,20200401,2020,202004,Spring
1754,20071014,2007,200710,Autumn
1755,20130529,2013,201305,Spring
1756,20161111,2016,201611,Autumn
1757,20161012,2016,201610,Autumn
1758,20140227,2014,201402,Winter
1759,20160530,2016,201605,Spring
1760,20151105,2015,201511,Autumn
1761,20160713,2016,201607,Summer
1762,20200204,2020,202002,Winter
1763,20151207,2015,201512,Autumn
1764,20160421,2016,201604,Spring
1765,20150525,2015,201505,Spring
1766,20150501,2015,201505,Spring
1767,20150522,2015,201505,Spring
1768,20140226,2014,201402,Winter
1769,20160201,2016,201602,Winter
1770,20120421,2012,201204,Spring
1771,20140106,2014,201401,Winter
1772,20120416,2012,201204,Spring
1773,20120917,2012,201209,Summer
1774,20240628,2024,202406,Summer
1775,20120414,2012,201204,Spring
1776,20140228,2014,201402,Winter
1777,20150319,2015,201503,Winter
1778,20120419,2012,201204,Spring
1779,20111117,2011,201111,Autumn
1780,20160718,2016,201607,Summer
1781,20140124,2014,201401,Winter
1782,20130403,2013,201304,Spring
1783,20121009,2012,201210,Autumn
1784,20130213,2013,201302,Winter
1785,20140807,2014,201408,Summer
1786,20220211,2022,202202,Winter
1787,20120422,2012,201204,Spring
1788,20120415,2012,201204,Spring
1789,20200925,2020,202009,Autumn
1790,20120517,2012,201205,Spring
1791,20170607,2017,201706,Spring
1792,20160714,2016,201607,Summer
1793,20170825,2017,201708,Summer
1794,20161013,2016,201610,Autumn
1795,20160315,2016,201603,Winter
1796,20210414,2021,202104,Spring
1797,20171130,2017,201711,Autumn
1798,20181004,2018,201810,Autumn
1799,20250515,2025,202505,Spring
1800,20211201,2021,202112,Autumn
1801,20141006,2014,201410,Autumn
1802,20150121,2015,201501,Winter
1803,20141124,2014,201411,Autumn
1804,20150213,2015,201502,Winter
1805,20190220,2019,201902,Winter
1806,20140314,2014,201403,Winter
1807,20211130,2021,202111,Autumn
1808,20220127,2022,202201,Winter
1809,20101015,2010,201010,Autumn
1810,20090204,2009,200902,Winter
1811,20040414,2004,200404,Spring
1812,20180926,2018,201809,Autumn
1813,20040205,2004,200402,Winter
1814,20240101,2024,202401,Winter
1815,20100524,2010,201005,Spring
1816,20100507,2010,201005,Spring
1817,19990521,1999,199905,Spring
1818,20110328,2011,201103,Spring
1819,20160913,2016,201609,Summer
1820,20170626,2017,201706,Summer
1821,20170306,2017,201703,Winter
1822,20161115,2016,201611,Autumn
1823,20170201,2017,201702,Winter
1824,20161129,2016,201611,Autumn
1825,20161101,2016,201611,Autumn
1826,20160626,2016,201606,Summer
1827,20231018,2023,202310,Autumn
1828,20200707,2020,202007,Summer
1829,19970101,1997,199701,Winter
1830,20150318,2015,201503,Winter
1831,20150716,2015,201507,Summer
1832,20200205,2020,202002,Winter
1833,20121016,2012,201210,Autumn
1834,20160717,2016,201607,Summer
1835,20111122,2011,201111,Autumn
1836,20150728,2015,201507,Summer
1837,20200206,2020,202002,Winter
1838,20110415,2011,201104,Spring
1839,20160407,2016,201604,Spring
1840,20200525,2020,202005,Spring
1841,20140725,2014,201407,Summer
1842,20150514,2015,201505,Spring
1843,20050801,2005,200508,Summer
1844,20200326,2020,202003,Spring
1845,20220602,2022,202206,Spring
1846,20150916,2015,201509,Summer
1847,20130207,2013,201302,Winter
1848,20101027,2010,201010,Autumn
1849,20111028,2011,201110,Autumn
1850,20141112,2014,201411,Autumn
1851,20101228,2010,201012,Winter
1852,20151006,2015,201510,Autumn
1853,20161031,2016,201610,Autumn
1854,20161019,2016,201610,Autumn
1855,20170328,2017,201703,Spring
1856,20161004,2016,201610,Autumn
1857,20150530,2015,201505,Spring
1858,20150919,2015,201509,Summer
1859,20141111,2014,201411,Autumn
1860,20150326,2015,201503,Spring
1861,20160114,2016,201601,Winter
1862,20200904,2020,202009,Summer
1863,20140907,2014,201409,Summer
1864,20140630,2014,201406,Summer
1865,20150116,2015,201501,Winter
1866,20151022,2015,201510,Autumn
1867,20150206,2015,201502,Winter
1868,20070207,2007,200702,Winter
1869,20130621,2013,201306,Summer
1870,19960216,1996,199602,Winter
1871,20070122,2007,200701,Winter
1872,20081124,2008,200811,Autumn
1873,19960310,1996,199603,Winter
1874,19990121,1999,199901,Winter
1875,20210606,2021,202106,Spring
1876,20010302,2001,200103,Winter
1877,20110503,2011,201105,Spring
1878,20160805,2016,201608,Summer
1879,20110412,2011,201104,Spring
1880,20170214,2017,201702,Winter
1881,20211216,2021,202112,Autumn
1882,20110909,2011,201109,Summer
1883,20140615,2014,201406,Spring
1884,20230725,2023,202307,Summer
1885,20191210,2019,201912,Autumn
1886,20210716,2021,202107,Summer
1887,20231223,2023,202312,Winter
1888,20201001,2020,202010,Autumn
1889,20210708,2021,202107,Summer
1890,20190317,2019,201903,Winter
1891,20230205,2023,202302,Winter
1892,20230125,2023,202301,Winter
1893,20230723,2023,202307,Summer
1894,20221025,2022,202210,Autumn
1895,20200802,2020,202008,Summer
1896,20230610,2023,202306,Spring
1897,20230522,2023,202305,Spring
1898,20200331,2020,202003,Spring
1899,20231225,2023,202312,Winter
1900,20220118,2022,202201,Winter
1901,20161122,2016,201611,Autumn
1902,20160823,2016,201608,Summer
1903,20160712,2016,201607,Summer
1904,20160726,2016,201607,Summer
1905,20160920,2016,201609,Summer
1906,20200709,2020,202007,Summer
1907,20180314,2018,201803,Winter
1908,20200806,2020,202008,Summer
1909,20200821,2020,202008,Summer
1910,20120210,2012,201202,Winter
1911,20210501,2021,202105,Spring
1912,20120211,2012,201202,Winter
1913,20210815,2021,202108,Summer
1914,20170427,2017,201704,Spring
1915,20171221,2017,201712,Winter
1916,20181218,2018,201812,Autumn
1917,20190104,2019,201901,Winter
1918,20160501,2016,201605,Spring
1919,20220315,2022,202203,Winter
1920,20151228,2015,201512,Winter
1921,20220511,2022,202205,Spring
1922,20160203,2016,201602,Winter
1923,20160523,2016,201605,Spring
1924,20180711,2018,201807,Summer
1925,20170112,2017,201701,Winter
1926,20161015,2016,201610,Autumn
1927,20220902,2022,202209,Summer
1928,20141026,2014,201410,Autumn
1929,20190705,2019,201907,Summer
1930,20200523,2020,202005,Spring
1931,20131224,2013,201312,Winter
1932,20130402,2013,201304,Spring
1933,20110201,2011,201102,Winter
1934,20211001,2021,202110,Autumn
1935,20161110,2016,201611,Autumn
1936,20130321,2013,201303,Spring
1937,20250428,2025,202504,Spring
1938,20120215,2012,201202,Winter
1939,20120223,2012,201202,Winter
1940,20140605,2014,201406,Spring
1941,20230626,2023,202306,Summer
1942,20230706,2023,202307,Summer
1943,20231229,2023,202312,Winter
1944,20221003,2022,202210,Autumn
1945,20171115,2017,201711,Autumn
1946,20071221,2007,200712,Winter
1947,20181219,2018,201812,Autumn
1948,20200323,2020,202003,Spring
1949,20160825,2016,201608,Summer
1950,20170220,2017,201702,Winter
1951,20181128,2018,201811,Autumn
1952,20230601,2023,202306,Spring
1953,20250103,2025,202501,Winter
1954,20220613,2022,202206,Spring
1955,20150602,2015,201506,Spring
1956,20060116,2006,200601,Winter
1957,20060127,2006,200601,Winter
1958,20111221,2011,201112,Winter
1959,20210126,2021,202101,Winter
1960,20050419,2005,200504,Spring
1961,20220213,2022,202202,Winter
1962,20130716,2013,201307,Summer
1963,20150421,2015,201504,Spring
1964,20180108,2018,201801,Winter
1965,20180112,2018,201801,Winter
1966,20171204,2017,201712,Autumn
1967,20160527,2016,201605,Spring
1968,20181022,2018,201810,Autumn
1969,20160524,2016,201605,Spring
1970,20160512,2016,201605,Spring
1971,20201222,2020,202012,Winter
1972,20230303,2023,202303,Winter
1973,20130805,2013,201308,Summer
1974,20200310,2020,202003,Winter
1975,20230414,2023,202304,Spring
1976,20180101,2018,201801,Winter
1977,20230419,2023,202304,Spring
1978,20240828,2024,202408,Summer
1979,20190719,2019,201907,Summer
1980,20190905,2019,201909,Summer
1981,20230914,2023,202309,Summer
1982,20200123,2020,202001,Winter
1983,20180326,2018,201803,Spring
1984,20210617,2021,202106,Spring
1985,20191003,2019,201910,Autumn
1986,20180219,2018,201802,Winter
1987,20220601,2022,202206,Spring
1988,20211217,2021,202112,Autumn
1989,20190708,2019,201907,Summer
1990,20190723,2019,201907,Summer
1991,20241218,2024,202412,Autumn
1992,20190328,2019,201903,Spring
1993,20181001,2018,201810,Autumn
1994,20181121,2018,201811,Autumn
1995,20210513,2021,202105,Spring
1996,20220927,2022,202209,Autumn
1997,20221109,2022,202211,Autumn
1998,20241217,2024,202412,Autumn
1999,20170801,2017,201708,Summer
2000,20200420,2020,202004,Spring
2001,20220512,2022,202205,Spring
2002,20220928,2022,202209,Autumn
2003,20170124,2017,201701,Winter
2004,20220804,2022,202208,Summer
2005,20220428,2022,202204,Spring
2006,20230926,2023,202309,Autumn
2007,20191220,2019,201912,Autumn
2008,20160622,2016,201606,Summer
2009,20191005,2019,201910,Autumn
2010,20160802,2016,201608,Summer
2011,20170727,2017,201707,Summer
2012,20150120,2015,201501,Winter
2013,20150225,2015,201502,Winter
2014,20160217,2016,201602,Winter
2015,20121201,2012,201212,Autumn
2016,20161206,2016,201612,Autumn
2017,20090417,2009,200904,Spring
2018,20130909,2013,201309,Summer
2019,20120901,2012,201209,Summer
2020,20121206,2012,201212,Autumn
2021,20121211,2012,201212,Autumn
2022,20110809,2011,201108,Summer
2023,20101206,2010,201012,Autumn
2024,20131210,2013,201312,Autumn
2025,20100222,2010,201002,Winter
2026,20120117,2012,201201,Winter
2027,20171205,2017,201712,Autumn
2028,20110905,2011,201109,Summer
2029,20131025,2013,201310,Autumn
2030,20130722,2013,201307,Summer
2031,20140429,2014,201404,Spring
2032,20120705,2012,201207,Summer
2033,20181105,2018,201811,Autumn
2034,20190326,2019,201903,Spring
2035,20130124,2013,201301,Winter
2036,20130723,2013,201307,Summer
2037,20111114,2011,201111,Autumn
2038,20130204,2013,201302,Winter
2039,20120221,2012,201202,Winter
2040,20121210,2012,201212,Autumn
2041,20181230,2018,201812,Winter
2042,20120224,2012,201202,Winter
2043,20060915,2006,200609,Summer
2044,20120208,2012,201202,Winter
2045,20210518,2021,202105,Spring
2046,20190626,2019,201906,Summer
2047,20060822,2006,200608,Summer
2048,20191215,2019,201912,Autumn
2049,20210619,2021,202106,Spring
2050,20090920,2009,200909,Summer
2051,20241121,2024,202411,Autumn
2052,20191212,2019,201912,Autumn
2053,20151229,2015,201512,Winter
2054,20120330,2012,201203,Spring
2055,20240418,2024,202404,Spring
2056,20121029,2012,201210,Autumn
2057,20231026,2023,202310,Autumn
2058,20160101,2016,201601,Winter
2059,20110213,2011,201102,Winter
2060,20131203,2013,201312,Autumn
2061,20120507,2012,201205,Spring
2062,20190427,2019,201904,Spring
2063,20040519,2004,200405,Spring
2064,20160311,2016,201603,Winter
2065,20070622,2007,200706,Summer
2066,20041116,2004,200411,Autumn
2067,20210215,2021,202102,Winter
2068,20120831,2012,201208,Summer
2069,20140415,2014,201404,Spring
2070,20160212,2016,201602,Winter
2071,20121002,2012,201210,Autumn
2072,20181213,2018,201812,Autumn
2073,20110813,2011,201108,Summer
2074,20080711,2008,200807,Summer
2075,20070414,2007,200704,Spring
2076,20140311,2014,201403,Winter
2077,20160702,2016,201607,Summer
2078,20060721,2006,200607,Summer
2079,20100127,2010,201001,Winter
2080,20091201,2009,200912,Autumn
2081,20131112,2013,201311,Autumn
2082,20160701,2016,201607,Summer
2083,20150714,2015,201507,Summer
2084,20101125,2010,201011,Autumn
2085,20091213,2009,200912,Autumn
2086,20110104,2011,201101,Winter
2087,20110117,2011,201101,Winter
2088,20130118,2013,201301,Winter
2089,20110125,2011,201101,Winter
2090,20121224,2012,201212,Winter
2091,20080830,2008,200808,Summer
2092,20120413,2012,201204,Spring
2093,20100601,2010,201006,Spring
2094,20100514,2010,201005,Spring
2095,20090407,2009,200904,Spring
2096,20040501,2004,200405,Spring
2097,20060918,2006,200609,Summer
2098,20201111,2020,202011,Autumn
2099,20130426,2013,201304,Spring
2100,20091024,2009,200910,Autumn
2101,20070707,2007,200707,Summer
2102,20111213,2011,201112,Autumn
2103,20100202,2010,201002,Winter
2104,20140305,2014,201403,Winter
2105,20100614,2010,201006,Spring
2106,20130327,2013,201303,Spring
2107,20050401,2005,200504,Spring
2108,20190604,2019,201906,Spring
2109,20150324,2015,201503,Spring
2110,20150415,2015,201504,Spring
2111,20150503,2015,201505,Spring
2112,20170612,2017,201706,Spring
2113,20170905,2017,201709,Summer
2114,20170725,2017,201707,Summer
2115,20150305,2015,201503,Winter
2116,20120504,2012,201205,Spring
2117,20150915,2015,201509,Summer
2118,20130617,2013,201306,Spring
2119,20130305,2013,201303,Winter
2120,20240918,2024,202409,Summer
2121,20210526,2021,202105,Spring
2122,20240921,2024,202409,Summer
2123,20120921,2012,201209,Summer
2124,20110205,2011,201102,Winter
2125,20140930,2014,201409,Autumn
2126,20211102,2021,202111,Autumn
2127,20250215,2025,202502,Winter
2128,20140917,2014,201409,Summer
2129,20140929,2014,201409,Autumn
2130,20111130,2011,201111,Autumn
2131,20110311,2011,201103,Winter
2132,20111126,2011,201111,Autumn
2133,20100416,2010,201004,Spring
2134,20110526,2011,201105,Spring
2135,20211110,2021,202111,Autumn
2136,20131220,2013,201312,Autumn
2137,20131125,2013,201311,Autumn
2138,20071101,2007,200711,Autumn
2139,20071116,2007,200711,Autumn
2140,20100719,2010,201007,Summer
2141,20240616,2024,202406,Spring
2142,20141007,2014,201410,Autumn
2143,20191031,2019,201910,Autumn
2144,20160111,2016,201601,Winter
2145,20111031,2011,201110,Autumn
2146,20200130,2020,202001,Winter
2147,20080418,2008,200804,Spring
2148,20140509,2014,201405,Spring
2149,20100713,2010,201007,Summer
2150,20150110,2015,201501,Winter
2151,20081024,2008,200810,Autumn
2152,20100709,2010,201007,Summer
2153,20110619,2011,201106,Spring
2154,20111025,2011,201110,Autumn
2155,20080901,2008,200809,Summer
2156,20100622,2010,201006,Summer
2157,20051201,2005,200512,Autumn
2158,20091224,2009,200912,Winter
2159,20110808,2011,201108,Summer
2160,20110815,2011,201108,Summer
2161,20110704,2011,201107,Summer
2162,20110718,2011,201107,Summer
2163,20111001,2011,201110,Autumn
2164,20151005,2015,201510,Autumn
2165,20191029,2019,201910,Autumn
2166,20140107,2014,201401,Winter
2167,20151109,2015,201511,Autumn
