DateCodePK,Date_YYYYMMDD,Year,Month,Season
1681,20081121,2008,200811,Autumn
1682,19990105,1999,199901,Winter
1683,20070223,2007,200702,Winter
1684,19991202,1999,199912,Winter
1685,19990403,1999,199904,Spring
1686,19990212,1999,199902,Winter
1687,20100604,2010,201006,Summer
1688,19990922,1999,199909,Autumn
1689,20150212,2015,201502,Winter
1690,19991018,1999,199910,Autumn
1691,20090520,2009,200905,Spring
1692,20100830,2010,201008,Summer
1693,19990410,1999,199904,Spring
1694,20090516,2009,200905,Spring
1695,20040410,2004,200404,Spring
1696,19990407,1999,199904,Spring
1697,20190912,2019,201909,Autumn
1698,20220218,2022,202202,Winter
1699,20190215,2019,201902,Winter
1700,20211111,2021,202111,Autumn
1701,20250320,2025,202503,Spring
1702,20230126,2023,202301,Winter
1703,20170522,2017,201705,Spring
1704,20221209,2022,202212,Winter
1705,20190913,2019,201909,Autumn
1706,20241004,2024,202410,Autumn
1707,20190725,2019,201907,Summer
1708,20211005,2021,202110,Autumn
1709,20190330,2019,201903,Spring
1710,20231230,2023,202312,Winter
1711,20230525,2023,202305,Spring
1712,20170506,2017,201705,Spring
1713,20180502,2018,201805,Spring
1714,20170721,2017,201707,Summer
1715,20170314,2017,201703,Spring
1716,20170919,2017,201709,Autumn
1717,20180620,2018,201806,Summer
1718,20160321,2016,201603,Spring
1719,20200416,2020,202004,Spring
1720,20170811,2017,201708,Summer
1721,20200305,2020,202003,Spring
1722,20201210,2020,202012,Winter
1723,20160623,2016,201606,Summer
1724,20170606,2017,201706,Summer
1725,20171106,2017,201711,Autumn
1726,20170711,2017,201707,Summer
1727,20210407,2021,202104,Spring
1728,20200427,2020,202004,Spring
1729,20120323,2012,201203,Spring
1730,20200322,2020,202003,Spring
1731,20250620,2025,202506,Summer
1732,20180105,2018,201801,Winter
1733,20160602,2016,201606,Summer
1734,20170620,2017,201706,Summer
1735,20150823,2015,201508,Summer
1736,20150512,2015,201505,Spring
1737,20141001,2014,201410,Autumn
1738,20231020,2023,202310,Autumn
1739,20250306,2025,202503,Spring
1740,20090701,2009,200907,Summer
1741,20160118,2016,201601,Winter
1742,20181228,2018,201812,Winter
1743,20140524,2014,201405,Spring
1744,20120713,2012,201207,Summer
1745,20170720,2017,201707,Summer
1746,20121130,2012,201211,Autumn
1747,20091016,2009,200910,Autumn
1748,20141230,2014,201412,Winter
1749,20140513,2014,201405,Spring
1750,20151220,2015,201512,Winter
1751,20151120,2015,201511,Autumn
1752,20111015,2011,201110,Autumn
1753,20151217,2015,201512,Winter
1754,20110528,2011,201105,Spring
1755,20140806,2014,201408,Summer
1756,20140404,2014,201404,Spring
1757,20101116,2010,201011,Autumn
1758,20101022,2010,201010,Autumn
1759,20120610,2012,201206,Summer
1760,20151119,2015,201511,Autumn
1761,20210506,2021,202105,Spring
1762,20120712,2012,201207,Summer
1763,20161028,2016,201610,Autumn
1764,20210515,2021,202105,Spring
1765,20110224,2011,201102,Winter
1766,20130128,2013,201301,Winter
1767,20100129,2010,201001,Winter
1768,20200728,2020,202007,Summer
1769,20170505,2017,201705,Spring
1770,20220530,2022,202205,Spring
1771,20060330,2006,200603,Spring
1772,20100330,2010,201003,Spring
1773,20110219,2011,201102,Winter
1774,20100612,2010,201006,Summer
1775,20200403,2020,202004,Spring
1776,20100221,2010,201002,Winter
1777,20200623,2020,202006,Summer
1778,20070725,2007,200707,Summer
1779,20110521,2011,201105,Spring
1780,20180316,2018,201803,Spring
1781,20170912,2017,201709,Autumn
1782,20180702,2018,201807,Summer
1783,20170807,2017,201708,Summer
1784,20241108,2024,202411,Autumn
1785,20170108,2017,201701,Winter
1786,20151213,2015,201512,Winter
1787,20161226,2016,201612,Winter
1788,20210321,2021,202103,Spring
1789,20170611,2017,201706,Summer
1790,20241219,2024,202412,Winter
1791,20240130,2024,202401,Winter
1792,20190521,2019,201905,Spring
1793,20170515,2017,201705,Spring
1794,20161107,2016,201611,Autumn
1795,20161027,2016,201610,Autumn
1796,20240314,2024,202403,Spring
1797,20150712,2015,201507,Summer
1798,20160202,2016,201602,Winter
1799,20250216,2025,202502,Winter
1800,20240516,2024,202405,Spring
1801,20120706,2012,201207,Summer
1802,20230410,2023,202304,Spring
1803,20160706,2016,201607,Summer
1804,20150506,2015,201505,Spring
1805,20150606,2015,201506,Summer
1806,20190512,2019,201905,Spring
1807,20240823,2024,202408,Summer
1808,20211221,2021,202112,Winter
1809,20240531,2024,202405,Spring
1810,20220525,2022,202205,Spring
1811,20210902,2021,202109,Autumn
1812,20231222,2023,202312,Winter
1813,20240927,2024,202409,Autumn
1814,20220822,2022,202208,Summer
1815,20221006,2022,202210,Autumn
1816,20220921,2022,202209,Autumn
1817,20230502,2023,202305,Spring
1818,20210125,2021,202101,Winter
1819,20201103,2020,202011,Autumn
1820,20220427,2022,202204,Spring
1821,20210315,2021,202103,Spring
1822,20221224,2022,202212,Winter
1823,20220802,2022,202208,Summer
1824,20180727,2018,201807,Summer
1825,20210324,2021,202103,Spring
1826,20241106,2024,202411,Autumn
1827,20241010,2024,202410,Autumn
1828,20230222,2023,202302,Winter
1829,20150427,2015,201504,Spring
1830,20231109,2023,202311,Autumn
1831,20200108,2020,202001,Winter
1832,20220805,2022,202208,Summer
1833,20230405,2023,202304,Spring
1834,20181109,2018,201811,Autumn
1835,20090604,2009,200906,Summer
1836,20151002,2015,201510,Autumn
1837,,,,Autumn
1838,20130409,2013,201304,Spring
1839,20150601,2015,201506,Summer
1840,20180330,2018,201803,Spring
1841,20050806,2005,200508,Summer
1842,20050722,2005,200507,Summer
1843,20070309,2007,200703,Spring
1844,20050701,2005,200507,Summer
1845,20110327,2011,201103,Spring
1846,20141027,2014,201410,Autumn
1847,20080302,2008,200803,Spring
1848,20141028,2014,201410,Autumn
1849,20090518,2009,200905,Spring
1850,20090509,2009,200905,Spring
1851,20080313,2008,200803,Spring
1852,20230327,2023,202303,Spring
1853,20060806,2006,200608,Summer
1854,20090511,2009,200905,Spring
1855,20090513,2009,200905,Spring
1856,20090501,2009,200905,Spring
1857,20090502,2009,200905,Spring
1858,20090503,2009,200905,Spring
1859,20080203,2008,200802,Winter
1860,20090523,2009,200905,Spring
1861,20091118,2009,200911,Autumn
1862,20160310,2016,201603,Spring
1863,20160226,2016,201602,Winter
1864,20221124,2022,202211,Autumn
1865,20091010,2009,200910,Autumn
1866,20130530,2013,201305,Spring
1867,20120717,2012,201207,Summer
1868,20120718,2012,201207,Summer
1869,20090923,2009,200909,Autumn
1870,20130531,2013,201305,Spring
1871,20050318,2005,200503,Spring
1872,,,,Autumn
1873,20170418,2017,201704,Spring
1874,20091204,2009,200912,Winter
1875,20111125,2011,201111,Autumn
1876,20091015,2009,200910,Autumn
1877,20161102,2016,201611,Autumn
1878,20130311,2013,201303,Spring
1879,20211006,2021,202110,Autumn
1880,20160628,2016,201606,Summer
1881,20121217,2012,201212,Winter
1882,20150828,2015,201508,Summer
1883,20110620,2011,201106,Summer
1884,20210923,2021,202109,Autumn
1885,20120924,2012,201209,Autumn
1886,20200109,2020,202001,Winter
1887,20160317,2016,201603,Spring
1888,20220518,2022,202205,Spring
1889,20221014,2022,202210,Autumn
1890,20160113,2016,201601,Winter
1891,20111111,2011,201111,Autumn
1892,20211115,2021,202111,Autumn
1893,20050210,2005,200502,Winter
1894,20171227,2017,201712,Winter
1895,20250508,2025,202505,Spring
1896,20100531,2010,201005,Spring
1897,20200415,2020,202004,Spring
1898,20250219,2025,202502,Winter
1899,20151201,2015,201512,Winter
1900,20160121,2016,201601,Winter
1901,20020117,2002,200201,Winter
1902,20210917,2021,202109,Autumn
1903,20161026,2016,201610,Autumn
1904,20101010,2010,201010,Autumn
1905,20130627,2013,201306,Summer
1906,20130628,2013,201306,Summer
1907,20150311,2015,201503,Spring
1908,20111227,2011,201112,Winter
1909,20181231,2018,201812,Winter
1910,20161231,2016,201612,Winter
1911,20100923,2010,201009,Autumn
1912,20081127,2008,200811,Autumn
1913,20130106,2013,201301,Winter
1914,20220608,2022,202206,Summer
1915,20150417,2015,201504,Spring
1916,20091211,2009,200912,Winter
1917,20151231,2015,201512,Winter
1918,20110715,2011,201107,Summer
1919,20150122,2015,201501,Winter
1920,20070506,2007,200705,Spring
1921,20151030,2015,201510,Autumn
1922,20250409,2025,202504,Spring
1923,20070911,2007,200709,Autumn
1924,20110802,2011,201108,Summer
1925,20120321,2012,201203,Spring
1926,20110410,2011,201104,Spring
1927,20070527,2007,200705,Spring
1928,20070904,2007,200709,Autumn
1929,20200401,2020,202004,Spring
1930,20070630,2007,200706,Summer
1931,20071014,2007,200710,Autumn
1932,20130529,2013,201305,Spring
1933,20161111,2016,201611,Autumn
1934,20161012,2016,201610,Autumn
1935,20140227,2014,201402,Winter
1936,20160530,2016,201605,Spring
1937,20151105,2015,201511,Autumn
1938,20160713,2016,201607,Summer
1939,20200204,2020,202002,Winter
1940,20151207,2015,201512,Winter
1941,20160421,2016,201604,Spring
1942,20150525,2015,201505,Spring
1943,20150501,2015,201505,Spring
1944,20150522,2015,201505,Spring
1945,20140226,2014,201402,Winter
1946,20160201,2016,201602,Winter
1947,20120421,2012,201204,Spring
1948,20140106,2014,201401,Winter
1949,20120417,2012,201204,Spring
1950,20120917,2012,201209,Autumn
1951,20240628,2024,202406,Summer
1952,20120414,2012,201204,Spring
1953,20140228,2014,201402,Winter
1954,20150319,2015,201503,Spring
1955,20120419,2012,201204,Spring
1956,20111117,2011,201111,Autumn
1957,20160718,2016,201607,Summer
1958,20140124,2014,201401,Winter
1959,20130403,2013,201304,Spring
1960,20121009,2012,201210,Autumn
1961,20130213,2013,201302,Winter
1962,20140807,2014,201408,Summer
1963,20220211,2022,202202,Winter
1964,20120422,2012,201204,Spring
1965,20120401,2012,201204,Spring
1966,20120415,2012,201204,Spring
1967,20200925,2020,202009,Autumn
1968,20120517,2012,201205,Spring
1969,20170607,2017,201706,Summer
1970,20160714,2016,201607,Summer
1971,20170825,2017,201708,Summer
1972,20161013,2016,201610,Autumn
1973,20160315,2016,201603,Spring
1974,20210414,2021,202104,Spring
1975,20171130,2017,201711,Autumn
1976,20181004,2018,201810,Autumn
1977,20250515,2025,202505,Spring
1978,20211201,2021,202112,Winter
1979,20141006,2014,201410,Autumn
1980,20150121,2015,201501,Winter
1981,20141124,2014,201411,Autumn
1982,20150213,2015,201502,Winter
1983,20190220,2019,201902,Winter
1984,20140314,2014,201403,Spring
1985,20211130,2021,202111,Autumn
1986,20220127,2022,202201,Winter
1987,20101015,2010,201010,Autumn
1988,20090204,2009,200902,Winter
1989,20060226,2006,200602,Winter
1990,20070226,2007,200702,Winter
1991,20040414,2004,200404,Spring
1992,20180926,2018,201809,Autumn
1993,20040205,2004,200402,Winter
1994,19990521,1999,199905,Spring
1995,20240101,2024,202401,Winter
1996,20100524,2010,201005,Spring
1997,,,,Autumn
1998,20100507,2010,201005,Spring
1999,19980521,1998,199805,Spring
2000,20110328,2011,201103,Spring
2001,20040328,2004,200403,Spring
2002,20160913,2016,201609,Autumn
2003,20170626,2017,201706,Summer
2004,20170306,2017,201703,Spring
2005,20161115,2016,201611,Autumn
2006,20170201,2017,201702,Winter
2007,20161129,2016,201611,Autumn
2008,20161101,2016,201611,Autumn
2009,20160626,2016,201606,Summer
2010,20231018,2023,202310,Autumn
2011,20120213,2012,201202,Winter
2012,20200707,2020,202007,Summer
2013,20150318,2015,201503,Spring
2014,20150716,2015,201507,Summer
2015,20200205,2020,202002,Winter
2016,20121016,2012,201210,Autumn
2017,20160717,2016,201607,Summer
2018,20111122,2011,201111,Autumn
2019,20130318,2013,201303,Spring
2020,20150728,2015,201507,Summer
2021,20200206,2020,202002,Winter
2022,20110415,2011,201104,Spring
2023,20160407,2016,201604,Spring
2024,20081215,2008,200812,Winter
2025,20200525,2020,202005,Spring
2026,20060414,2006,200604,Spring
2027,20111027,2011,201110,Autumn
2028,20081024,2008,200810,Autumn
2029,20080610,2008,200806,Summer
2030,20080507,2008,200805,Spring
2031,20060805,2006,200608,Summer
2032,20140725,2014,201407,Summer
2033,20150514,2015,201505,Spring
2034,20060418,2006,200604,Spring
2035,20050801,2005,200508,Summer
2036,20060602,2006,200606,Summer
2037,20200326,2020,202003,Spring
2038,20140523,2014,201405,Spring
2039,20220602,2022,202206,Summer
2040,20150920,2015,201509,Autumn
2041,20160418,2016,201604,Spring
2042,20121125,2012,201211,Autumn
2043,20130207,2013,201302,Winter
2044,20101027,2010,201010,Autumn
2045,20111028,2011,201110,Autumn
2046,20141112,2014,201411,Autumn
2047,20101228,2010,201012,Winter
2048,20151006,2015,201510,Autumn
2049,20161031,2016,201610,Autumn
2050,20161019,2016,201610,Autumn
2051,20170328,2017,201703,Spring
2052,20161004,2016,201610,Autumn
2053,20150530,2015,201505,Spring
2054,20150919,2015,201509,Autumn
2055,20141111,2014,201411,Autumn
2056,20150326,2015,201503,Spring
2057,20160114,2016,201601,Winter
2058,20200904,2020,202009,Autumn
2059,20140907,2014,201409,Autumn
2060,20140630,2014,201406,Summer
2061,20150116,2015,201501,Winter
2062,20151022,2015,201510,Autumn
2063,20150105,2015,201501,Winter
2064,20150206,2015,201502,Winter
2065,20140827,2014,201408,Summer
2066,20130204,2013,201302,Winter
2067,20140531,2014,201405,Spring
2068,20140105,2014,201401,Winter
2069,20070207,2007,200702,Winter
2070,20130621,2013,201306,Summer
2071,,,,Winter
2072,,,,Autumn
2073,20050201,2005,200502,Winter
2074,20070122,2007,200701,Winter
2075,20081124,2008,200811,Autumn
2076,,,,Autumn
2077,19960310,1996,199603,Spring
2078,19941113,1994,199411,Autumn
2079,19990121,1999,199901,Winter
2080,20210606,2021,202106,Summer
2081,20010302,2001,200103,Spring
2082,20000302,2000,200003,Spring
2083,19940212,1994,199402,Winter
2084,19940802,1994,199408,Summer
2085,19970121,1997,199701,Winter
2086,19940512,1994,199405,Spring
2087,19940211,1994,199402,Winter
2088,19940310,1994,199403,Spring
2089,19940516,1994,199405,Spring
2090,19940604,1994,199406,Summer
2091,19940202,1994,199402,Winter
2092,19990719,1999,199907,Summer
2093,20060127,2006,200601,Winter
2094,20110503,2011,201105,Spring
2095,20160805,2016,201608,Summer
2096,20110412,2011,201104,Spring
2097,20170214,2017,201702,Winter
2098,20211216,2021,202112,Winter
2099,20170503,2017,201705,Spring
2100,20110909,2011,201109,Autumn
2101,20140615,2014,201406,Summer
2102,20230725,2023,202307,Summer
2103,20191210,2019,201912,Winter
2104,20210716,2021,202107,Summer
2105,20231223,2023,202312,Winter
2106,20201001,2020,202010,Autumn
2107,20210708,2021,202107,Summer
2108,20190317,2019,201903,Spring
2109,20230205,2023,202302,Winter
2110,20230125,2023,202301,Winter
2111,20230723,2023,202307,Summer
2112,20221025,2022,202210,Autumn
2113,20200802,2020,202008,Summer
2114,20230610,2023,202306,Summer
2115,20230522,2023,202305,Spring
2116,20200331,2020,202003,Spring
2117,20231225,2023,202312,Winter
2118,20220118,2022,202201,Winter
2119,20161122,2016,201611,Autumn
2120,20160823,2016,201608,Summer
2121,20160712,2016,201607,Summer
2122,20160726,2016,201607,Summer
2123,20160920,2016,201609,Autumn
2124,20200709,2020,202007,Summer
2125,20180314,2018,201803,Spring
2126,20200806,2020,202008,Summer
2127,20200821,2020,202008,Summer
2128,20120210,2012,201202,Winter
2129,20210501,2021,202105,Spring
2130,20120211,2012,201202,Winter
2131,20210815,2021,202108,Summer
2132,20170427,2017,201704,Spring
2133,20171221,2017,201712,Winter
2134,20181218,2018,201812,Winter
2135,20190104,2019,201901,Winter
2136,20160501,2016,201605,Spring
2137,20220315,2022,202203,Spring
2138,20151228,2015,201512,Winter
2139,20220511,2022,202205,Spring
2140,20160203,2016,201602,Winter
2141,20160523,2016,201605,Spring
2142,20180711,2018,201807,Summer
2143,20170112,2017,201701,Winter
2144,20161015,2016,201610,Autumn
2145,20220902,2022,202209,Autumn
2146,20141026,2014,201410,Autumn
2147,20190705,2019,201907,Summer
2148,20200523,2020,202005,Spring
2149,20131224,2013,201312,Winter
2150,20130402,2013,201304,Spring
2151,20110201,2011,201102,Winter
2152,20211001,2021,202110,Autumn
2153,20161110,2016,201611,Autumn
2154,20130321,2013,201303,Spring
2155,20250428,2025,202504,Spring
2156,20120215,2012,201202,Winter
2157,20120223,2012,201202,Winter
2158,20140605,2014,201406,Summer
2159,20230626,2023,202306,Summer
2160,20230706,2023,202307,Summer
2161,20231229,2023,202312,Winter
2162,20221003,2022,202210,Autumn
2163,20171115,2017,201711,Autumn
2164,20041223,2004,200412,Winter
2165,20051109,2005,200511,Autumn
2166,20040509,2004,200405,Spring
2167,20071221,2007,200712,Winter
2168,20040705,2004,200407,Summer
2169,20181219,2018,201812,Winter
2170,20200323,2020,202003,Spring
2171,20071127,2007,200711,Autumn
2172,20080207,2008,200802,Winter
2173,20070920,2007,200709,Autumn
2174,20070509,2007,200705,Spring
2175,20041109,2004,200411,Autumn
2176,20160825,2016,201608,Summer
2177,20170220,2017,201702,Winter
2178,20181128,2018,201811,Autumn
2179,20230601,2023,202306,Summer
2180,20250103,2025,202501,Winter
2181,20220613,2022,202206,Summer
2182,20150602,2015,201506,Summer
2183,20050403,2005,200504,Spring
2184,20071126,2007,200711,Autumn
2185,20040418,2004,200404,Spring
2186,20111221,2011,201112,Winter
2187,20210126,2021,202101,Winter
2188,20040404,2004,200404,Spring
2189,20050419,2005,200504,Spring
2190,20041013,2004,200410,Autumn
2191,20040305,2004,200403,Spring
2192,20040310,2004,200403,Spring
2193,20041127,2004,200411,Autumn
2194,20040708,2004,200407,Summer
2195,20220213,2022,202202,Winter
2196,20040609,2004,200406,Summer
2197,20040510,2004,200405,Spring
2198,19991206,1999,199912,Winter
2199,19990522,1999,199905,Spring
2200,20130716,2013,201307,Summer
2201,20150421,2015,201504,Spring
2202,20180108,2018,201801,Winter
2203,20180112,2018,201801,Winter
2204,20171204,2017,201712,Winter
2205,20160527,2016,201605,Spring
2206,20181022,2018,201810,Autumn
2207,20160524,2016,201605,Spring
2208,20160512,2016,201605,Spring
2209,20201222,2020,202012,Winter
2210,20230303,2023,202303,Spring
2211,20130805,2013,201308,Summer
2212,20200310,2020,202003,Spring
2213,20230414,2023,202304,Spring
2214,20180101,2018,201801,Winter
2215,20230419,2023,202304,Spring
2216,20240828,2024,202408,Summer
2217,20190719,2019,201907,Summer
2218,20190905,2019,201909,Autumn
2219,20230914,2023,202309,Autumn
2220,20200123,2020,202001,Winter
2221,20180326,2018,201803,Spring
2222,20210617,2021,202106,Summer
2223,20191003,2019,201910,Autumn
2224,20180219,2018,201802,Winter
2225,20220601,2022,202206,Summer
2226,20211217,2021,202112,Winter
2227,20190708,2019,201907,Summer
2228,20190723,2019,201907,Summer
2229,20241218,2024,202412,Winter
2230,20190328,2019,201903,Spring
2231,20181001,2018,201810,Autumn
2232,20181121,2018,201811,Autumn
2233,20210513,2021,202105,Spring
2234,20220927,2022,202209,Autumn
2235,20221109,2022,202211,Autumn
2236,20241217,2024,202412,Winter
2237,20170801,2017,201708,Summer
2238,20200420,2020,202004,Spring
2239,20220512,2022,202205,Spring
2240,20220928,2022,202209,Autumn
2241,20170124,2017,201701,Winter
2242,20220804,2022,202208,Summer
2243,20220428,2022,202204,Spring
2244,20230926,2023,202309,Autumn
2245,20191220,2019,201912,Winter
2246,20160622,2016,201606,Summer
2247,20191005,2019,201910,Autumn
2248,20160802,2016,201608,Summer
2249,20170727,2017,201707,Summer
2250,20140613,2014,201406,Summer
2251,20140901,2014,201409,Autumn
2252,20150120,2015,201501,Winter
2253,20140816,2014,201408,Summer
2254,20150225,2015,201502,Winter
2255,20160217,2016,201602,Winter
2256,20121201,2012,201212,Winter
2257,20161206,2016,201612,Winter
2258,20090417,2009,200904,Spring
2259,20130909,2013,201309,Autumn
2260,20120901,2012,201209,Autumn
2261,20121206,2012,201212,Winter
2262,20121211,2012,201212,Winter
2263,20110809,2011,201108,Summer
2264,20101206,2010,201012,Winter
2265,20131210,2013,201312,Winter
2266,20100222,2010,201002,Winter
2267,20120117,2012,201201,Winter
2268,20171205,2017,201712,Winter
2269,20110905,2011,201109,Autumn
2270,20131025,2013,201310,Autumn
2271,20130722,2013,201307,Summer
2272,20140429,2014,201404,Spring
2273,20120705,2012,201207,Summer
2274,20181105,2018,201811,Autumn
2275,20190326,2019,201903,Spring
2276,20130124,2013,201301,Winter
2277,20130723,2013,201307,Summer
2278,20111114,2011,201111,Autumn
2279,20120221,2012,201202,Winter
2280,20110504,2011,201105,Spring
2281,20121210,2012,201212,Winter
2282,20181230,2018,201812,Winter
2283,20120224,2012,201202,Winter
2284,20060915,2006,200609,Autumn
2285,20120208,2012,201202,Winter
2286,20210518,2021,202105,Spring
2287,20190626,2019,201906,Summer
2288,20110602,2011,201106,Summer
2289,20060822,2006,200608,Summer
2290,20191215,2019,201912,Winter
2291,20061022,2006,200610,Autumn
2292,20210619,2021,202106,Summer
2293,20090920,2009,200909,Autumn
2294,20060320,2006,200603,Spring
2295,20121209,2012,201212,Winter
2296,20111001,2011,201110,Autumn
2297,20111104,2011,201111,Autumn
2298,20110406,2011,201104,Spring
2299,20241121,2024,202411,Autumn
2300,20191212,2019,201912,Winter
2301,20060228,2006,200602,Winter
2302,20151229,2015,201512,Winter
2303,20111130,2011,201111,Autumn
2304,20120330,2012,201203,Spring
2305,20110302,2011,201103,Spring
2306,20110331,2011,201103,Spring
2307,20240418,2024,202404,Spring
2308,20110124,2011,201101,Winter
2309,20121029,2012,201210,Autumn
2310,20171016,2017,201710,Autumn
2311,20231026,2023,202310,Autumn
2312,20160101,2016,201601,Winter
2313,20110213,2011,201102,Winter
2314,20131203,2013,201312,Winter
2315,20120507,2012,201205,Spring
2316,20190427,2019,201904,Spring
2317,20040519,2004,200405,Spring
2318,20160311,2016,201603,Spring
2319,20070622,2007,200706,Summer
2320,20041101,2004,200411,Autumn
2321,20210215,2021,202102,Winter
2322,20120831,2012,201208,Summer
2323,20140415,2014,201404,Spring
2324,20160212,2016,201602,Winter
2325,20121002,2012,201210,Autumn
2326,20181213,2018,201812,Winter
2327,20110813,2011,201108,Summer
2328,20080711,2008,200807,Summer
2329,20070414,2007,200704,Spring
2330,20041018,2004,200410,Autumn
2331,20031002,2003,200310,Autumn
2332,20140311,2014,201403,Spring
2333,20160702,2016,201607,Summer
2334,20041103,2004,200411,Autumn
2335,20060721,2006,200607,Summer
2336,20220616,2022,202206,Summer
2337,20100127,2010,201001,Winter
2338,20091201,2009,200912,Winter
2339,20131112,2013,201311,Autumn
2340,20160701,2016,201607,Summer
2341,20150714,2015,201507,Summer
2342,20051002,2005,200510,Autumn
2343,20101125,2010,201011,Autumn
2344,20091213,2009,200912,Winter
2345,20110104,2011,201101,Winter
2346,20110117,2011,201101,Winter
2347,20041123,2004,200411,Autumn
2348,20030501,2003,200305,Spring
2349,20130118,2013,201301,Winter
2350,20110125,2011,201101,Winter
2351,20030625,2003,200306,Summer
2352,20031025,2003,200310,Autumn
2353,20121224,2012,201212,Winter
2354,20030927,2003,200309,Autumn
2355,20030410,2003,200304,Spring
2356,20080830,2008,200808,Summer
2357,20030816,2003,200308,Summer
2358,20031028,2003,200310,Autumn
2359,20031213,2003,200312,Winter
2360,20030129,2003,200301,Winter
2361,20120413,2012,201204,Spring
2362,20100601,2010,201006,Summer
2363,20100514,2010,201005,Spring
2364,20090407,2009,200904,Spring
2365,20040501,2004,200405,Spring
2366,20060918,2006,200609,Autumn
2367,20201111,2020,202011,Autumn
2368,20130426,2013,201304,Spring
2369,20091024,2009,200910,Autumn
2370,20070707,2007,200707,Summer
2371,20071002,2007,200710,Autumn
2372,20111213,2011,201112,Winter
2373,20100202,2010,201002,Winter
2374,20140305,2014,201403,Spring
2375,20100614,2010,201006,Summer
2376,20130327,2013,201303,Spring
2377,20050401,2005,200504,Spring
2378,20190604,2019,201906,Summer
2379,20150324,2015,201503,Spring
2380,20150415,2015,201504,Spring
2381,20150503,2015,201505,Spring
2382,20170612,2017,201706,Summer
2383,20170905,2017,201709,Autumn
2384,20170725,2017,201707,Summer
2385,20150305,2015,201503,Spring
2386,20120504,2012,201205,Spring
2387,20150915,2015,201509,Autumn
2388,20130617,2013,201306,Summer
2389,20130305,2013,201303,Spring
2390,20240918,2024,202409,Autumn
2391,20210526,2021,202105,Spring
2392,20240921,2024,202409,Autumn
2393,20120921,2012,201209,Autumn
2394,20110205,2011,201102,Winter
2395,20140930,2014,201409,Autumn
2396,20211102,2021,202111,Autumn
2397,20250215,2025,202502,Winter
2398,20140917,2014,201409,Autumn
2399,20140929,2014,201409,Autumn
2400,20110311,2011,201103,Spring
2401,20111126,2011,201111,Autumn
2402,20100416,2010,201004,Spring
2403,20110526,2011,201105,Spring
2404,20211110,2021,202111,Autumn
2405,20131220,2013,201312,Winter
2406,20131125,2013,201311,Autumn
2407,20070618,2007,200706,Summer
2408,20071101,2007,200711,Autumn
2409,20071107,2007,200711,Autumn
2410,20071116,2007,200711,Autumn
2411,20070306,2007,200703,Spring
2412,20091126,2009,200911,Autumn
2413,20100719,2010,201007,Summer
2414,20240305,2024,202403,Spring
2415,20141007,2014,201410,Autumn
2416,20070301,2007,200703,Spring
2417,20080307,2008,200803,Spring
2418,20070318,2007,200703,Spring
2419,20070610,2007,200706,Summer
2420,20070531,2007,200705,Spring
2421,20070909,2007,200709,Autumn
2422,20191031,2019,201910,Autumn
2423,20160111,2016,201601,Winter
2424,20111031,2011,201110,Autumn
2425,20200130,2020,202001,Winter
2426,20080418,2008,200804,Spring
2427,20140509,2014,201405,Spring
2428,20100713,2010,201007,Summer
2429,20150110,2015,201501,Winter
2430,20050622,2005,200506,Summer
2431,20100709,2010,201007,Summer
2432,20110619,2011,201106,Summer
2433,20111025,2011,201110,Autumn
2434,20080601,2008,200806,Summer
2435,20100622,2010,201006,Summer
2436,20051201,2005,200512,Winter
2437,20091224,2009,200912,Winter
2438,20110808,2011,201108,Summer
2439,20110815,2011,201108,Summer
2440,20051001,2005,200510,Autumn
2441,20110704,2011,201107,Summer
2442,20051119,2005,200511,Autumn
2443,20110718,2011,201107,Summer
2444,20051213,2005,200512,Winter
2445,20151005,2015,201510,Autumn
2446,20191029,2019,201910,Autumn
2447,20140107,2014,201401,Winter
2448,20151109,2015,201511,Autumn
